Words,Url
mồ hôi nhễ nhại,https://qipedc.moet.gov.vn/videos/D0197.mp4?autoplay=true
không ngon,https://qipedc.moet.gov.vn/videos/D0198.mp4?autoplay=true
hài lòng,https://qipedc.moet.gov.vn/videos/D0199.mp4?autoplay=true
má hồng,https://qipedc.moet.gov.vn/videos/D0200.mp4?autoplay=true
ngập ngừng,https://qipedc.moet.gov.vn/videos/D0201.mp4?autoplay=true
nói ngập ngừng,https://qipedc.moet.gov.vn/videos/D0202.mp4?autoplay=true
Võ Thị Sáu,https://qipedc.moet.gov.vn/videos/D0203.mp4?autoplay=true
mít tinh,https://qipedc.moet.gov.vn/videos/D0204.mp4?autoplay=true
sụp đổ,https://qipedc.moet.gov.vn/videos/D0205.mp4?autoplay=true
thiếu thốn,https://qipedc.moet.gov.vn/videos/D0206B.mp4?autoplay=true
thiếu thốn,https://qipedc.moet.gov.vn/videos/D0206N.mp4?autoplay=true
thiếu thốn,https://qipedc.moet.gov.vn/videos/D0206T.mp4?autoplay=true
xuyên Việt,https://qipedc.moet.gov.vn/videos/D0207.mp4?autoplay=true
khổ công,https://qipedc.moet.gov.vn/videos/D0208.mp4?autoplay=true
dám làm,https://qipedc.moet.gov.vn/videos/D0209B.mp4?autoplay=true
dám làm,https://qipedc.moet.gov.vn/videos/D0209N.mp4?autoplay=true
dám làm,https://qipedc.moet.gov.vn/videos/D0209T.mp4?autoplay=true
không dám,https://qipedc.moet.gov.vn/videos/D0210B.mp4?autoplay=true
không dám,https://qipedc.moet.gov.vn/videos/D0210N.mp4?autoplay=true
không dám,https://qipedc.moet.gov.vn/videos/D0210T.mp4?autoplay=true
phiền hà,https://qipedc.moet.gov.vn/videos/D0211.mp4?autoplay=true
đèn ông sao,https://qipedc.moet.gov.vn/videos/D0212.mp4?autoplay=true
ung thư,https://qipedc.moet.gov.vn/videos/D0213B.mp4?autoplay=true
ung thư,https://qipedc.moet.gov.vn/videos/D0213N.mp4?autoplay=true
ung thư,https://qipedc.moet.gov.vn/videos/D0213T.mp4?autoplay=true
phó hiệu trưởng,https://qipedc.moet.gov.vn/videos/D0214B.mp4?autoplay=true
phó hiệu trưởng,https://qipedc.moet.gov.vn/videos/D0214N.mp4?autoplay=true
phó hiệu trưởng,https://qipedc.moet.gov.vn/videos/D0214T.mp4?autoplay=true
Ô-lim-píc,https://qipedc.moet.gov.vn/videos/D0215.mp4?autoplay=true
vòng nguyệt quế,https://qipedc.moet.gov.vn/videos/D0216.mp4?autoplay=true
hữu nghị,https://qipedc.moet.gov.vn/videos/D0217.mp4?autoplay=true
bắn cung tên,https://qipedc.moet.gov.vn/videos/D0218.mp4?autoplay=true
mũi tên,https://qipedc.moet.gov.vn/videos/D0219.mp4?autoplay=true
cung tên,https://qipedc.moet.gov.vn/videos/D0220.mp4?autoplay=true
tận số,https://qipedc.moet.gov.vn/videos/D0221.mp4?autoplay=true
nứt nẻ (ruộng),https://qipedc.moet.gov.vn/videos/D0222.mp4?autoplay=true
Mã Lai (nước Ma-lai-xi-a),https://qipedc.moet.gov.vn/videos/D0223B.mp4?autoplay=true
Mã Lai (nước Ma-lai-xi-a),https://qipedc.moet.gov.vn/videos/D0223N.mp4?autoplay=true
Mã Lai (nước Ma-lai-xi-a),https://qipedc.moet.gov.vn/videos/D0223T.mp4?autoplay=true
số La Mã (Toán học),https://qipedc.moet.gov.vn/videos/D0224.mp4?autoplay=true
Long Vương,https://qipedc.moet.gov.vn/videos/D0225.mp4?autoplay=true
đàng hoàng,https://qipedc.moet.gov.vn/videos/D0226.mp4?autoplay=true
phân vân,https://qipedc.moet.gov.vn/videos/D0227.mp4?autoplay=true
lau miệng,https://qipedc.moet.gov.vn/videos/D0228.mp4?autoplay=true
chó cắn,https://qipedc.moet.gov.vn/videos/D0229.mp4?autoplay=true
mèo cào,https://qipedc.moet.gov.vn/videos/D0230.mp4?autoplay=true
quan hệ từ,https://qipedc.moet.gov.vn/videos/D0231.mp4?autoplay=true
yêu nước Việt Nam,https://qipedc.moet.gov.vn/videos/D0232.mp4?autoplay=true
quan (chức vụ),https://qipedc.moet.gov.vn/videos/D0233.mp4?autoplay=true
đi tuần,https://qipedc.moet.gov.vn/videos/D0234.mp4?autoplay=true
vỗ về,https://qipedc.moet.gov.vn/videos/D0235.mp4?autoplay=true
hốt hoảng,https://qipedc.moet.gov.vn/videos/D0236.mp4?autoplay=true
chuyện nhỏ,https://qipedc.moet.gov.vn/videos/D0237.mp4?autoplay=true
chuyện lớn,https://qipedc.moet.gov.vn/videos/D0238.mp4?autoplay=true
cái gùi,https://qipedc.moet.gov.vn/videos/D0239.mp4?autoplay=true
hùng vĩ,https://qipedc.moet.gov.vn/videos/D0240.mp4?autoplay=true
bất khuất,https://qipedc.moet.gov.vn/videos/D0241.mp4?autoplay=true
nhưng,https://qipedc.moet.gov.vn/videos/D0242B.mp4?autoplay=true
nhưng,https://qipedc.moet.gov.vn/videos/D0242N.mp4?autoplay=true
nhưng,https://qipedc.moet.gov.vn/videos/D0242T.mp4?autoplay=true
hay là (hoặc là),https://qipedc.moet.gov.vn/videos/D0243B.mp4?autoplay=true
hay là (hoặc là),https://qipedc.moet.gov.vn/videos/D0243N.mp4?autoplay=true
hay là (hoặc là),https://qipedc.moet.gov.vn/videos/D0243T.mp4?autoplay=true
Thăng Long,https://qipedc.moet.gov.vn/videos/D0244.mp4?autoplay=true
dãy núi Hoàng Liên Sơn,https://qipedc.moet.gov.vn/videos/D0245.mp4?autoplay=true
quanh năm,https://qipedc.moet.gov.vn/videos/D0246.mp4?autoplay=true
gấp đôi,https://qipedc.moet.gov.vn/videos/D0247.mp4?autoplay=true
gấp ba,https://qipedc.moet.gov.vn/videos/D0248.mp4?autoplay=true
chia đôi,https://qipedc.moet.gov.vn/videos/D0249B.mp4?autoplay=true
chia đôi,https://qipedc.moet.gov.vn/videos/D0249N.mp4?autoplay=true
chia đôi,https://qipedc.moet.gov.vn/videos/D0249T.mp4?autoplay=true
chia ba,https://qipedc.moet.gov.vn/videos/D0250B.mp4?autoplay=true
chia ba,https://qipedc.moet.gov.vn/videos/D0250N.mp4?autoplay=true
chia ba,https://qipedc.moet.gov.vn/videos/D0250T.mp4?autoplay=true
"đi lạc (đường, rừng..)",https://qipedc.moet.gov.vn/videos/D0251.mp4?autoplay=true
mất (chết) (chỉ người),https://qipedc.moet.gov.vn/videos/D0252.mp4?autoplay=true
đại sứ,https://qipedc.moet.gov.vn/videos/D0253.mp4?autoplay=true
cảnh giác,https://qipedc.moet.gov.vn/videos/D0254.mp4?autoplay=true
giám sát,https://qipedc.moet.gov.vn/videos/D0255.mp4?autoplay=true
quan sát,https://qipedc.moet.gov.vn/videos/D0256.mp4?autoplay=true
ăn vụng,https://qipedc.moet.gov.vn/videos/D0257.mp4?autoplay=true
xảy ra,https://qipedc.moet.gov.vn/videos/D0258.mp4?autoplay=true
dự án,https://qipedc.moet.gov.vn/videos/D0259.mp4?autoplay=true
đầu tư,https://qipedc.moet.gov.vn/videos/D0260.mp4?autoplay=true
năn nỉ,https://qipedc.moet.gov.vn/videos/D0261.mp4?autoplay=true
háo hức,https://qipedc.moet.gov.vn/videos/D0262.mp4?autoplay=true
rắc rối,https://qipedc.moet.gov.vn/videos/D0263.mp4?autoplay=true
tải về,https://qipedc.moet.gov.vn/videos/D0264.mp4?autoplay=true
nhõng nhẽo,https://qipedc.moet.gov.vn/videos/D0265.mp4?autoplay=true
hên/gặp may,https://qipedc.moet.gov.vn/videos/D0266.mp4?autoplay=true
đen đủi,https://qipedc.moet.gov.vn/videos/D0267B.mp4?autoplay=true
xui xẻo,https://qipedc.moet.gov.vn/videos/D0268N.mp4?autoplay=true
long lanh (mắt),https://qipedc.moet.gov.vn/videos/D0269.mp4?autoplay=true
lạnh lùng,https://qipedc.moet.gov.vn/videos/D0270B.mp4?autoplay=true
lạnh lùng,https://qipedc.moet.gov.vn/videos/D0270N.mp4?autoplay=true
lạnh lùng,https://qipedc.moet.gov.vn/videos/D0270T.mp4?autoplay=true
dỗi,https://qipedc.moet.gov.vn/videos/D0271B.mp4?autoplay=true
dỗi,https://qipedc.moet.gov.vn/videos/D0271N.mp4?autoplay=true
dỗi,https://qipedc.moet.gov.vn/videos/D0271T.mp4?autoplay=true
liếc nhìn,https://qipedc.moet.gov.vn/videos/D0272B.mp4?autoplay=true
liếc nhìn,https://qipedc.moet.gov.vn/videos/D0272N.mp4?autoplay=true
liếc nhìn,https://qipedc.moet.gov.vn/videos/D0272T.mp4?autoplay=true
nhổ tóc,https://qipedc.moet.gov.vn/videos/D0273.mp4?autoplay=true
nhổ râu,https://qipedc.moet.gov.vn/videos/D0274.mp4?autoplay=true
nhổ lông mày,https://qipedc.moet.gov.vn/videos/D0275.mp4?autoplay=true
cắt lông mũi,https://qipedc.moet.gov.vn/videos/D0276.mp4?autoplay=true
nhổ răng,https://qipedc.moet.gov.vn/videos/D0277.mp4?autoplay=true
răng hô,https://qipedc.moet.gov.vn/videos/D0278.mp4?autoplay=true
răng khểnh,https://qipedc.moet.gov.vn/videos/D0279.mp4?autoplay=true
kháu khỉnh,https://qipedc.moet.gov.vn/videos/D0280.mp4?autoplay=true
mọc tóc,https://qipedc.moet.gov.vn/videos/D0281.mp4?autoplay=true
mọc râu,https://qipedc.moet.gov.vn/videos/D0282.mp4?autoplay=true
mọc ria mép,https://qipedc.moet.gov.vn/videos/D0283.mp4?autoplay=true
Cô vy (covid),https://qipedc.moet.gov.vn/videos/D0284.mp4?autoplay=true
Cố đô Huế,https://qipedc.moet.gov.vn/videos/D0285.mp4?autoplay=true
cách ly,https://qipedc.moet.gov.vn/videos/D0286.mp4?autoplay=true
giãn cách xã hội,https://qipedc.moet.gov.vn/videos/D0287.mp4?autoplay=true
tương lai,https://qipedc.moet.gov.vn/videos/D0288.mp4?autoplay=true
ria mép,https://qipedc.moet.gov.vn/videos/D0289.mp4?autoplay=true
trong khoảng,https://qipedc.moet.gov.vn/videos/D0290.mp4?autoplay=true
trốn tìm,https://qipedc.moet.gov.vn/videos/D0291.mp4?autoplay=true
nhảy bao bố,https://qipedc.moet.gov.vn/videos/D0292.mp4?autoplay=true
nhảy lò cò,https://qipedc.moet.gov.vn/videos/D0293.mp4?autoplay=true
kéo co,https://qipedc.moet.gov.vn/videos/D0294.mp4?autoplay=true
hội thoại,https://qipedc.moet.gov.vn/videos/D0295.mp4?autoplay=true
lý do,https://qipedc.moet.gov.vn/videos/D0296.mp4?autoplay=true
lớn hơn 1 (Toán học),https://qipedc.moet.gov.vn/videos/D0297.mp4?autoplay=true
lớn hơn 2 (Toán học),https://qipedc.moet.gov.vn/videos/D0298.mp4?autoplay=true
2 < 5 (Toán học),https://qipedc.moet.gov.vn/videos/D0299.mp4?autoplay=true
tỉnh táo,https://qipedc.moet.gov.vn/videos/D0300.mp4?autoplay=true
nhộn nhịp (đông người),https://qipedc.moet.gov.vn/videos/D0301.mp4?autoplay=true
áo kẻ sọc,https://qipedc.moet.gov.vn/videos/D0302.mp4?autoplay=true
đất nước bị chia cắt (Việt Nam),https://qipedc.moet.gov.vn/videos/D0303.mp4?autoplay=true
thống nhất đất nước,https://qipedc.moet.gov.vn/videos/D0304.mp4?autoplay=true
khoáng sản,https://qipedc.moet.gov.vn/videos/D0305.mp4?autoplay=true
thương mại,https://qipedc.moet.gov.vn/videos/D0306.mp4?autoplay=true
công nghiệp,https://qipedc.moet.gov.vn/videos/D0307B.mp4?autoplay=true
công nghiệp,https://qipedc.moet.gov.vn/videos/D0307N.mp4?autoplay=true
công nghiệp,https://qipedc.moet.gov.vn/videos/D0307T.mp4?autoplay=true
dân tộc Chăm,https://qipedc.moet.gov.vn/videos/D0308.mp4?autoplay=true
dân tộc Mường,https://qipedc.moet.gov.vn/videos/D0309.mp4?autoplay=true
dân tộc Khơ me,https://qipedc.moet.gov.vn/videos/D0310.mp4?autoplay=true
dân tộc Thái,https://qipedc.moet.gov.vn/videos/D0311.mp4?autoplay=true
dân tộc Mông,https://qipedc.moet.gov.vn/videos/D0312.mp4?autoplay=true
nhà rông,https://qipedc.moet.gov.vn/videos/D0313.mp4?autoplay=true
lãng phí,https://qipedc.moet.gov.vn/videos/D0314.mp4?autoplay=true
tiến bộ,https://qipedc.moet.gov.vn/videos/D0315.mp4?autoplay=true
Lượm,https://qipedc.moet.gov.vn/videos/D0316.mp4?autoplay=true
cứu sống,https://qipedc.moet.gov.vn/videos/D0317.mp4?autoplay=true
máy xúc,https://qipedc.moet.gov.vn/videos/D0318.mp4?autoplay=true
cảng Hải Phòng,https://qipedc.moet.gov.vn/videos/D0319.mp4?autoplay=true
cảng Sài Gòn,https://qipedc.moet.gov.vn/videos/D0320.mp4?autoplay=true
kim cương,https://qipedc.moet.gov.vn/videos/D0321.mp4?autoplay=true
phân biệt,https://qipedc.moet.gov.vn/videos/D0322.mp4?autoplay=true
không bình đẳng,https://qipedc.moet.gov.vn/videos/D0323.mp4?autoplay=true
đùm bọc,https://qipedc.moet.gov.vn/videos/D0324.mp4?autoplay=true
khởi nghiệp,https://qipedc.moet.gov.vn/videos/D0325.mp4?autoplay=true
vải lụa,https://qipedc.moet.gov.vn/videos/D0326B.mp4?autoplay=true
vải lụa,https://qipedc.moet.gov.vn/videos/D0326N.mp4?autoplay=true
vải lụa,https://qipedc.moet.gov.vn/videos/D0326T.mp4?autoplay=true
lượt đi,https://qipedc.moet.gov.vn/videos/D0327.mp4?autoplay=true
lượt về (trong thể thao),https://qipedc.moet.gov.vn/videos/D0328.mp4?autoplay=true
rau diếp cá,https://qipedc.moet.gov.vn/videos/D0329.mp4?autoplay=true
rau ngò/rau mùi,https://qipedc.moet.gov.vn/videos/D0330.mp4?autoplay=true
thao thức,https://qipedc.moet.gov.vn/videos/D0331.mp4?autoplay=true
thâm quầng mắt,https://qipedc.moet.gov.vn/videos/D0332.mp4?autoplay=true
tự hào,https://qipedc.moet.gov.vn/videos/D0333.mp4?autoplay=true
quyên góp,https://qipedc.moet.gov.vn/videos/D0334.mp4?autoplay=true
chia rẽ,https://qipedc.moet.gov.vn/videos/D0335.mp4?autoplay=true
tự trọng,https://qipedc.moet.gov.vn/videos/D0336.mp4?autoplay=true
gian dối,https://qipedc.moet.gov.vn/videos/D0337.mp4?autoplay=true
ăn bám,https://qipedc.moet.gov.vn/videos/D0338.mp4?autoplay=true
tuyên truyền,https://qipedc.moet.gov.vn/videos/D0339.mp4?autoplay=true
thịnh vượng,https://qipedc.moet.gov.vn/videos/D0340.mp4?autoplay=true
lấm lem,https://qipedc.moet.gov.vn/videos/D0341.mp4?autoplay=true
ham chơi,https://qipedc.moet.gov.vn/videos/D0342B.mp4?autoplay=true
ham chơi,https://qipedc.moet.gov.vn/videos/D0342N.mp4?autoplay=true
ham chơi,https://qipedc.moet.gov.vn/videos/D0342T.mp4?autoplay=true
đánh cầu lông,https://qipedc.moet.gov.vn/videos/D0343.mp4?autoplay=true
cánh buồm,https://qipedc.moet.gov.vn/videos/D0344.mp4?autoplay=true
cầu Thê Húc (Hồ Gươm),https://qipedc.moet.gov.vn/videos/D0345.mp4?autoplay=true
da trắng,https://qipedc.moet.gov.vn/videos/D0346B.mp4?autoplay=true
da trắng,https://qipedc.moet.gov.vn/videos/D0346N.mp4?autoplay=true
da trắng,https://qipedc.moet.gov.vn/videos/D0346T.mp4?autoplay=true
da ngăm (nước da ngăm đen),https://qipedc.moet.gov.vn/videos/D0347B.mp4?autoplay=true
da ngăm (nước da ngăm đen),https://qipedc.moet.gov.vn/videos/D0347N.mp4?autoplay=true
da ngăm (nước da ngăm đen),https://qipedc.moet.gov.vn/videos/D0347T.mp4?autoplay=true
tuần trăng mật,https://qipedc.moet.gov.vn/videos/D0348.mp4?autoplay=true
năm tới,https://qipedc.moet.gov.vn/videos/D0349.mp4?autoplay=true
Hoãn,https://qipedc.moet.gov.vn/videos/D0350.mp4?autoplay=true
huỷ,https://qipedc.moet.gov.vn/videos/D0351.mp4?autoplay=true
phụ thuộc,https://qipedc.moet.gov.vn/videos/D0352.mp4?autoplay=true
thuộc địa,https://qipedc.moet.gov.vn/videos/D0353.mp4?autoplay=true
tẩy chay,https://qipedc.moet.gov.vn/videos/D0354.mp4?autoplay=true
đau mắt,https://qipedc.moet.gov.vn/videos/D0355.mp4?autoplay=true
đau bụng,https://qipedc.moet.gov.vn/videos/D0356.mp4?autoplay=true
đau tay,https://qipedc.moet.gov.vn/videos/D0357.mp4?autoplay=true
đau chân,https://qipedc.moet.gov.vn/videos/D0358.mp4?autoplay=true
đau tai,https://qipedc.moet.gov.vn/videos/D0359.mp4?autoplay=true
phẫu thuật tay,https://qipedc.moet.gov.vn/videos/D0360.mp4?autoplay=true
phẫu thuật chân,https://qipedc.moet.gov.vn/videos/D0361.mp4?autoplay=true
phẫu thuật mắt,https://qipedc.moet.gov.vn/videos/D0362.mp4?autoplay=true
phẫu thuật mũi,https://qipedc.moet.gov.vn/videos/D0363.mp4?autoplay=true
phẫu thuật cổ,https://qipedc.moet.gov.vn/videos/D0364.mp4?autoplay=true
phẫu thuật bụng,https://qipedc.moet.gov.vn/videos/D0365.mp4?autoplay=true
bệnh phong/cùi,https://qipedc.moet.gov.vn/videos/D0366.mp4?autoplay=true
hội chứng Đao - Down,https://qipedc.moet.gov.vn/videos/D0367.mp4?autoplay=true
bệnh Đao - Down,https://qipedc.moet.gov.vn/videos/D03671.mp4?autoplay=true
mệt mỏi,https://qipedc.moet.gov.vn/videos/D0369.mp4?autoplay=true
mệt không?,https://qipedc.moet.gov.vn/videos/D0370.mp4?autoplay=true
đói không?,https://qipedc.moet.gov.vn/videos/D0371.mp4?autoplay=true
cả ngày,https://qipedc.moet.gov.vn/videos/D0372.mp4?autoplay=true
chiên/rán (1)(2),https://qipedc.moet.gov.vn/videos/D0373.mp4?autoplay=true
nướng,https://qipedc.moet.gov.vn/videos/D0374.mp4?autoplay=true
luộc,https://qipedc.moet.gov.vn/videos/D0375.mp4?autoplay=true
xào,https://qipedc.moet.gov.vn/videos/D0376.mp4?autoplay=true
lẩu,https://qipedc.moet.gov.vn/videos/D0377.mp4?autoplay=true
gỏi/nộm,https://qipedc.moet.gov.vn/videos/D0378.mp4?autoplay=true
nhà kho,https://qipedc.moet.gov.vn/videos/D0379.mp4?autoplay=true
hấp,https://qipedc.moet.gov.vn/videos/D0380.mp4?autoplay=true
thối,https://qipedc.moet.gov.vn/videos/D0381.mp4?autoplay=true
thiu,https://qipedc.moet.gov.vn/videos/D0382.mp4?autoplay=true
nguội,https://qipedc.moet.gov.vn/videos/D0383.mp4?autoplay=true
ngán,https://qipedc.moet.gov.vn/videos/D0384.mp4?autoplay=true
tôm hùm,https://qipedc.moet.gov.vn/videos/D0385.mp4?autoplay=true
cua đồng,https://qipedc.moet.gov.vn/videos/D0386.mp4?autoplay=true
con hàu,https://qipedc.moet.gov.vn/videos/D0387.mp4?autoplay=true
hải sản,https://qipedc.moet.gov.vn/videos/D0388.mp4?autoplay=true
vịt quay,https://qipedc.moet.gov.vn/videos/D0389.mp4?autoplay=true
gà nướng lu,https://qipedc.moet.gov.vn/videos/D0390.mp4?autoplay=true
bánh hamburger,https://qipedc.moet.gov.vn/videos/D0391.mp4?autoplay=true
bánh sandwich,https://qipedc.moet.gov.vn/videos/D0392.mp4?autoplay=true
bánh canh,https://qipedc.moet.gov.vn/videos/D0393.mp4?autoplay=true
miến,https://qipedc.moet.gov.vn/videos/D0394.mp4?autoplay=true
"nước ép (cam, cà chua,..)",https://qipedc.moet.gov.vn/videos/D0395.mp4?autoplay=true
nước ép trái cây,https://qipedc.moet.gov.vn/videos/D0396B.mp4?autoplay=true
nước ép trái cây,https://qipedc.moet.gov.vn/videos/D0396N.mp4?autoplay=true
nước ép trái cây,https://qipedc.moet.gov.vn/videos/D0396T.mp4?autoplay=true
"sinh tố (bơ, dâu,..)",https://qipedc.moet.gov.vn/videos/D0397.mp4?autoplay=true
vắt chanh,https://qipedc.moet.gov.vn/videos/D0398.mp4?autoplay=true
mía,https://qipedc.moet.gov.vn/videos/D0399.mp4?autoplay=true
chanh đá,https://qipedc.moet.gov.vn/videos/D0400.mp4?autoplay=true
chanh nóng,https://qipedc.moet.gov.vn/videos/D0401.mp4?autoplay=true
chanh muối,https://qipedc.moet.gov.vn/videos/D0402.mp4?autoplay=true
trà đá,https://qipedc.moet.gov.vn/videos/D0403.mp4?autoplay=true
trà nóng,https://qipedc.moet.gov.vn/videos/D0404.mp4?autoplay=true
trà sữa,https://qipedc.moet.gov.vn/videos/D0405.mp4?autoplay=true
Socola,https://qipedc.moet.gov.vn/videos/D0406.mp4?autoplay=true
Cocacola,https://qipedc.moet.gov.vn/videos/D0407.mp4?autoplay=true
7up,https://qipedc.moet.gov.vn/videos/D0408.mp4?autoplay=true
một tiết học,https://qipedc.moet.gov.vn/videos/D0409.mp4?autoplay=true
một tiếng,https://qipedc.moet.gov.vn/videos/D0410B.mp4?autoplay=true
một tiếng,https://qipedc.moet.gov.vn/videos/D0410N.mp4?autoplay=true
một tiếng,https://qipedc.moet.gov.vn/videos/D0410T.mp4?autoplay=true
chung tay,https://qipedc.moet.gov.vn/videos/D0411.mp4?autoplay=true
rửa chân,https://qipedc.moet.gov.vn/videos/D0412.mp4?autoplay=true
rửa mặt,https://qipedc.moet.gov.vn/videos/D0413.mp4?autoplay=true
đánh răng,https://qipedc.moet.gov.vn/videos/D0414.mp4?autoplay=true
tuần này,https://qipedc.moet.gov.vn/videos/D0416B.mp4?autoplay=true
tuần này,https://qipedc.moet.gov.vn/videos/D0416N.mp4?autoplay=true
tuần này,https://qipedc.moet.gov.vn/videos/D0416T.mp4?autoplay=true
tuần sau,https://qipedc.moet.gov.vn/videos/D0417B.mp4?autoplay=true
tuần sau,https://qipedc.moet.gov.vn/videos/D0417N.mp4?autoplay=true
tuần sau,https://qipedc.moet.gov.vn/videos/D0417T.mp4?autoplay=true
tuần trước,https://qipedc.moet.gov.vn/videos/D0418B.mp4?autoplay=true
tuần trước,https://qipedc.moet.gov.vn/videos/D0418N.mp4?autoplay=true
tuần trước,https://qipedc.moet.gov.vn/videos/D0418T.mp4?autoplay=true
cuối tuần,https://qipedc.moet.gov.vn/videos/D0419.mp4?autoplay=true
cuối tháng,https://qipedc.moet.gov.vn/videos/D0420.mp4?autoplay=true
cuối năm,https://qipedc.moet.gov.vn/videos/D0421.mp4?autoplay=true
mục tiêu,https://qipedc.moet.gov.vn/videos/D0422.mp4?autoplay=true
sinh đôi,https://qipedc.moet.gov.vn/videos/D0423B.mp4?autoplay=true
sinh đôi,https://qipedc.moet.gov.vn/videos/D0423N.mp4?autoplay=true
sinh đôi,https://qipedc.moet.gov.vn/videos/D0423T.mp4?autoplay=true
đôi/cặp,https://qipedc.moet.gov.vn/videos/D0424.mp4?autoplay=true
Đảng,https://qipedc.moet.gov.vn/videos/D0425.mp4?autoplay=true
mô tả,https://qipedc.moet.gov.vn/videos/D0426.mp4?autoplay=true
mũm mĩm,https://qipedc.moet.gov.vn/videos/D0427.mp4?autoplay=true
tóc dài,https://qipedc.moet.gov.vn/videos/D0428.mp4?autoplay=true
tóc ngắn,https://qipedc.moet.gov.vn/videos/D0429B.mp4?autoplay=true
tóc ngắn,https://qipedc.moet.gov.vn/videos/D0429N.mp4?autoplay=true
tóc ngắn,https://qipedc.moet.gov.vn/videos/D0429T.mp4?autoplay=true
tổng kết/bế giảng,https://qipedc.moet.gov.vn/videos/D0430B.mp4?autoplay=true
tổng kết/bế giảng,https://qipedc.moet.gov.vn/videos/D0430N.mp4?autoplay=true
